run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
ERR210447	SAMEA2042983	ERX185112	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210447/ERR210447.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210447/O2.UC31-0_20100204.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210447	Stool sample from spanish	
ERR210453	SAMEA2042986	ERX185118	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210453/ERR210453.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210453/O2.UC32-2_100403.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210453	Stool sample from spanish	
ERR210460	SAMEA2042992	ERX185125	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210460/ERR210460.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210460/O2.UC37-0_20100106.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210460	Stool sample from spanish	
ERR210464	SAMEA2042995	ERX185129	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210464/ERR210464.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210464/O2.UC38-2_20100106.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210464	Stool sample from spanish	
ERR210466	SAMEA2043040	ERX185131	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210466/ERR210466.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210466/O2.UC4-0_090112.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210466	Stool sample from spanish	
ERR210467	SAMEA2043040	ERX185132	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210467/ERR210467.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210467/O2.UC4-0_090127.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210467	Stool sample from spanish	
ERR210468	SAMEA2043043	ERX185133	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210468/ERR210468.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210468/O2.UC40-2_20100112.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210468	Stool sample from spanish	
ERR210472	SAMEA1971886	ERX185137	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210472/ERR210472.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210472/O2.UC43-0_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210472	Stool sample from spanish	
ERR210474	SAMEA2043048	ERX185139	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210474/ERR210474.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210474/O2.UC44-0_20100208.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210474	Stool sample from spanish	
ERR210475	SAMEA2043048	ERX185140	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210475/ERR210475.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210475/O2.UC44-0_2010122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210475	Stool sample from spanish	
ERR210477	SAMEA2043050	ERX185142	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210477/ERR210477.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210477/O2.UC46-0_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210477	Stool sample from spanish	
ERR210480	SAMEA1965906	ERX185145	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210480/ERR210480.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210480/O2.UC46-2_20100204.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210480	Stool sample from spanish	
ERR210484	SAMEA1964914	ERX185149	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210484/ERR210484.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210484/O2.UC47-2_20100112.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210484	Stool sample from spanish	
ERR210487	SAMEA2043052	ERX185152	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210487/ERR210487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210487/O2.UC48-0_100403.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210487	Stool sample from spanish	
ERR210495	SAMEA2041924	ERX185160	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210495/ERR210495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210495/O2.UC49-2_2010122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210495	Stool sample from spanish	
ERR210496	SAMEA2041927	ERX185161	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210496/ERR210496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210496/O2.UC50-0_100403.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210496	Stool sample from spanish	
ERR210499	SAMEA2041925	ERX185164	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210499/ERR210499.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210499/O2.UC5-0_100423.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210499	Stool sample from spanish	
ERR210502	SAMEA2041930	ERX185167	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210502/ERR210502.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210502/O2.UC51-0_2010122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210502	Stool sample from spanish	
ERR210505	SAMEA2041931	ERX185170	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210505/ERR210505.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210505/O2.UC51-2_2010122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210505	Stool sample from spanish	
ERR210506	SAMEA2041932	ERX185171	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210506/ERR210506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210506/O2.UC52-0_20100113.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210506	Stool sample from spanish	
ERR210508	SAMEA2041933	ERX185173	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210508/ERR210508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210508/O2.UC52-2_20100113.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210508	Stool sample from spanish	
ERR209057	SAMEA2042281	ERX183722	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209057/ERR209057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209057/ERR209057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209057/MH0002_081203.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209057/MH0002_081203.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209057	Stool sample from danish	
ERR210510	SAMEA2041934	ERX185175	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210510/ERR210510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210510/O2.UC53-0_100423.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210510	Stool sample from spanish	
ERR209058	SAMEA2042281	ERX183723	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209058/ERR209058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209058/ERR209058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209058/MH0002_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209058/MH0002_081224.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209058	Stool sample from danish	
ERR210511	SAMEA2041935	ERX185176	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210511/ERR210511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210511/O2.UC53-2_20100113.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210511	Stool sample from spanish	
ERR210513	SAMEA2041937	ERX185178	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210513/ERR210513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210513/O2.UC54-2_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210513	Stool sample from spanish	
ERR209062	SAMEA2042282	ERX183727	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209062/ERR209062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209062/ERR209062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209062/MH0003_090107.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209062/MH0003_090107.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209062	Stool sample from danish	
ERR210516	SAMEA1964895	ERX185181	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210516/ERR210516.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210516/O2.UC56-0_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210516	Stool sample from spanish	
ERR209065	SAMEA2042284	ERX183730	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209065/ERR209065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209065/ERR209065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209065/MH0005_081109.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209065/MH0005_081109.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209065	Stool sample from danish	
ERR210517	SAMEA2042000	ERX185182	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210517/ERR210517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210517/O2.UC56-2_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210517	Stool sample from spanish	
ERR209067	SAMEA2042285	ERX183732	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209067/ERR209067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209067/ERR209067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209067/MH0006_081109.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209067/MH0006_081109.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209067	Stool sample from danish	
ERR210523	SAMEA2042006	ERX185188	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210523/ERR210523.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210523/O2.UC59-2_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210523	Stool sample from spanish	
ERR209068	SAMEA2042285	ERX183733	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209068/ERR209068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209068/ERR209068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209068/MH0006_081120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209068/MH0006_081120.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209068	Stool sample from danish	
ERR210524	SAMEA2042007	ERX185189	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210524/ERR210524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210524/O2.UC60-0_20100204.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210524	Stool sample from spanish	
ERR209072	SAMEA2042285	ERX183737	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209072/ERR209072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209072/ERR209072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209072/MH0006_lane8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209072/MH0006_lane8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209072	Stool sample from danish	
ERR209074	SAMEA2042286	ERX183739	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209074/ERR209074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209074/ERR209074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209074/MH0007_081123.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209074/MH0007_081123.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209074	Stool sample from danish	
ERR210526	SAMEA2042009	ERX185191	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210526/ERR210526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210526/O2.UC60-2_20100114.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210526	Stool sample from spanish	
ERR209075	SAMEA1972794	ERX183740	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209075/ERR209075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209075/ERR209075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209075/MH0008_081113.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209075/MH0008_081113.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209075	Stool sample from danish	
ERR210528	SAMEA2042010	ERX185193	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210528/ERR210528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210528/O2.UC9-0_100423.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210528	Stool sample from spanish	
ERR209079	SAMEA2042360	ERX183744	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209079/ERR209079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209079/ERR209079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209079/MH0009_090109.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209079/MH0009_090109.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209079	Stool sample from danish	
ERR209084	SAMEA2042362	ERX183749	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209084/ERR209084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209084/MH0011_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209084/MH0011_090120.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209084	Stool sample from danish	
ERR210534	SAMEA2042013	ERX185199	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210534/ERR210534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210534/V1.CD11-0_090109.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210534	Stool sample from spanish	
ERR209087	SAMEA2042363	ERX183752	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209087/ERR209087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209087/MH0012_090120.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209087/MH0012_090120.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209087	Stool sample from danish	
ERR209090	SAMEA2042363	ERX183755	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209090/ERR209090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209090/MH0012_lane4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209090/MH0012_lane4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209090	Stool sample from danish	
ERR210537	SAMEA2042014	ERX185202	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210537/ERR210537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210537/V1.CD12-0_090127.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210537	Stool sample from spanish	
ERR209094	SAMEA2042365	ERX183759	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209094/ERR209094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209094/MH0014_081203.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209094/MH0014_081203.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209094	Stool sample from danish	
ERR209095	SAMEA2042365	ERX183760	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209095/ERR209095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209095/MH0014_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209095/MH0014_081224.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209095	Stool sample from danish	
ERR210539	SAMEA2042101	ERX185204	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210539/ERR210539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210539/V1.CD13-0_090127.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210539	Stool sample from spanish	
ERR209102	SAMEA2042368	ERX183767	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209102/ERR209102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209102/MH0017_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209102/MH0017_081108.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209102	Stool sample from danish	
ERR210542	SAMEA1965852	ERX185207	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210542/ERR210542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210542/V1.CD15-0_090105.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210542	Stool sample from spanish	
ERR209105	SAMEA2042369	ERX183770	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209105/ERR209105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209105/MH0018_081119.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209105/MH0018_081119.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209105	Stool sample from danish	
ERR210543	SAMEA1965852	ERX185208	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210543/ERR210543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210543/V1.CD15-0_090129.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210543	Stool sample from spanish	
ERR209106	SAMEA2042371	ERX183771	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209106/ERR209106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209106/MH0019_081108.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209106/MH0019_081108.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209106	Stool sample from danish	
ERR210547	SAMEA2042105	ERX185212	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210547/ERR210547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210547/V1.CD17-0_2010122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210547	Stool sample from spanish	
ERR209108	SAMEA2042372	ERX183773	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209108/ERR209108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209108/ERR209108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209108/MH0020_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209108/MH0020_081224.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209108	Stool sample from danish	
ERR210549	SAMEA2042106	ERX185214	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210549/ERR210549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210549/V1.CD17-4_100527.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210549	Stool sample from spanish	
ERR209110	SAMEA2042373	ERX183775	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209110/ERR209110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209110/ERR209110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209110/MH0021_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209110/MH0021_081224.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209110	Stool sample from danish	
ERR210551	SAMEA2042107	ERX185216	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210551/ERR210551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210551/V1.CD18-0_100527.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210551	Stool sample from spanish	
ERR209116	SAMEA2042376	ERX183781	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209116/ERR209116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209116/ERR209116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209116/MH0024_081224.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209116/MH0024_081224.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209116	Stool sample from danish	
